Customer_ID,Product,Balance,Monthly_Revenue_Estimate,Open_Date
1005508,Mortgage,230251.56,461.55,2010-03-16
1005508,Line of Credit,8798.61,109.4,2010-03-16
1005508,TFSA,28320.24,144.58,2010-03-16
1005508,GIC,15340.59,70.66,2010-03-16
1005508,Investment Account,25898.55,204.65,2010-03-16
1005509,Chequing,3751.59,10.31,2013-09-24
1005509,Savings,12736.57,15.07,2013-09-24
1005509,Credit Card,2349.88,57.91,2013-09-24
1005509,Mortgage,513201.72,865.44,2013-09-24
1005510,Chequing,3467.16,4.21,2013-12-25
1005510,Credit Card,6861.89,149.72,2013-12-25
1005510,Mortgage,699535.73,1816.49,2013-12-25
1005510,Line of Credit,26317.84,203.16,2013-12-25
1005511,Chequing,7239.19,11.83,2019-09-12
1005511,Credit Card,2632.84,50.14,2019-09-12
1005511,RRSP,31699.91,161.14,2019-09-12
1005512,Chequing,1643.44,4.99,2015-08-26
1005512,Line of Credit,38833.1,540.11,2015-08-26
1005512,TFSA,28524.26,188.02,2015-08-26
1005513,Chequing,7192.48,12.86,2019-07-20
1005513,Credit Card,8488.09,128.36,2019-07-20
1005513,Mortgage,726533.95,2043.94,2019-07-20
1005514,Chequing,4062.73,5.81,2011-02-04
1005514,Credit Card,6231.4,133.59,2011-02-04
1005514,TFSA,21720.15,74.14,2011-02-04
1005514,GIC,19470.04,66.79,2011-02-04
1005515,Chequing,7824.97,9.36,2016-01-12
1005515,Credit Card,3620.96,68.51,2016-01-12
1005515,Mortgage,563042.5,1448.11,2016-01-12
1005515,RRSP,57358.85,354.23,2016-01-12
1005516,Chequing,4794.36,3.37,2021-02-08
1005516,Savings,27218.08,29.42,2021-02-08
1005516,Credit Card,3523.56,73.29,2021-02-08
1005516,Mortgage,521340.71,1135.04,2021-02-08
1005516,Line of Credit,36330.56,380.59,2021-02-08
1005516,TFSA,15862.37,114.19,2021-02-08
1005516,GIC,18671.17,60.44,2021-02-08
1005516,Investment Account,59240.21,263.4,2021-02-08
1005517,Chequing,8729.86,6.02,2015-03-29
1005517,Savings,36090.91,83.54,2015-03-29
1005517,Credit Card,9524.58,154.04,2015-03-29
1005517,Mortgage,497567.23,1330.05,2015-03-29
1005517,RRSP,73614.91,313.97,2015-03-29
1005518,Chequing,7262.95,8.63,2017-08-21
1005518,Savings,6174.93,10.33,2017-08-21
1005518,Credit Card,3412.35,75.36,2017-08-21
1005518,Mortgage,605908.5,1038.59,2017-08-21
1005518,Personal Loan,34267.68,358.3,2017-08-21
1005518,TFSA,48273.26,186.1,2017-08-21
1005518,Investment Account,61862.8,228.62,2017-08-21
1005519,Chequing,5744.44,3.69,2011-04-03
1005519,Savings,11328.58,29.12,2011-04-03
1005519,Credit Card,6255.81,151.13,2011-04-03
1005519,Mortgage,486407.29,879.47,2011-04-03
1005519,TFSA,31397.17,238.02,2011-04-03
1005519,RRSP,0.0,0.0,2011-04-03
1005520,Chequing,4850.1,5.46,2022-04-11
1005520,Credit Card,4548.14,96.44,2022-04-11
1005520,Personal Loan,20663.99,144.54,2022-04-11
1005520,TFSA,36907.08,167.89,2022-04-11
1005520,RRSP,91097.91,619.47,2022-04-11
1005521,Chequing,5142.11,6.92,2016-12-31
1005521,Savings,19587.63,58.25,2016-12-31
1005521,RRSP,26520.49,126.53,2016-12-31
1005522,Chequing,5382.72,4.9,2011-12-15
1005522,Savings,25074.5,51.38,2011-12-15
1005522,Credit Card,3678.61,81.86,2011-12-15
1005522,Mortgage,731648.01,1701.31,2011-12-15
1005522,TFSA,42799.69,241.18,2011-12-15
1005523,Chequing,4325.86,6.45,2017-03-28
1005523,Savings,18481.14,49.08,2017-03-28
1005523,Mortgage,539533.18,884.1,2017-03-28
1005523,Line of Credit,33082.16,458.76,2017-03-28
1005523,TFSA,40429.25,282.74,2017-03-28
1005523,RRSP,54910.43,207.65,2017-03-28
1005524,Chequing,5116.79,6.16,2015-07-06
1005524,Mortgage,684299.97,1089.32,2015-07-06
1005524,TFSA,25373.67,195.08,2015-07-06
1005525,Chequing,11134.9,5.86,2013-11-22
1005525,Savings,25472.21,35.39,2013-11-22
1005525,Credit Card,3290.24,52.47,2013-11-22
1005525,Mortgage,316913.85,584.72,2013-11-22
1005525,TFSA,31350.63,154.34,2013-11-22
1005526,Chequing,3608.95,14.56,2014-08-08
1005526,Savings,10603.0,12.7,2014-08-08
1005526,Credit Card,4921.69,112.2,2014-08-08
1005526,Line of Credit,35598.44,362.5,2014-08-08
1005526,TFSA,28977.6,228.56,2014-08-08
1005526,RRSP,47787.44,311.75,2014-08-08
1005527,Chequing,0.0,10.6,2015-02-28
1005527,Savings,16357.2,46.2,2015-02-28
1005527,Credit Card,5265.46,97.67,2015-02-28
1005527,Mortgage,461726.32,1226.8,2015-02-28
1005527,TFSA,34862.41,170.72,2015-02-28
1005527,RRSP,100336.95,476.98,2015-02-28
1005527,Investment Account,37575.4,255.12,2015-02-28
1005528,Chequing,8046.1,5.25,2010-09-03
1005528,Savings,17734.05,24.78,2010-09-03
1005528,Credit Card,7017.28,155.23,2010-09-03
1005528,Personal Loan,35244.54,307.22,2010-09-03
1005528,TFSA,15068.78,57.37,2010-09-03
1005528,RRSP,17589.5,68.55,2010-09-03
1005529,Chequing,3878.45,11.54,2017-03-03
1005529,Savings,22607.8,40.84,2017-03-03
1005529,Credit Card,0.0,0.0,2017-03-03
1005529,Mortgage,547097.72,1088.0,2017-03-03
1005529,Personal Loan,25274.17,258.32,2017-03-03
1005529,RRSP,87309.91,439.19,2017-03-03
1005530,Chequing,3843.74,9.97,2019-07-05
1005530,Savings,9320.91,27.29,2019-07-05
1005530,Credit Card,5765.73,117.57,2019-07-05
1005530,Mortgage,411132.59,1002.56,2019-07-05
1005530,RRSP,48630.85,226.34,2019-07-05
1005530,GIC,21086.7,99.27,2019-07-05
1005531,Chequing,4716.85,5.14,2018-03-28
1005531,Credit Card,5920.03,136.93,2018-03-28
1005531,Mortgage,633390.06,1570.4,2018-03-28
1005531,Line of Credit,27129.66,399.58,2018-03-28
1005531,TFSA,15869.08,90.22,2018-03-28
1005531,RRSP,64810.65,346.69,2018-03-28
1005531,GIC,10613.6,58.21,2018-03-28
1005532,Chequing,5270.43,10.11,2023-03-09
1005532,Savings,28681.42,72.3,2023-03-09
1005532,Credit Card,4354.41,88.41,2023-03-09
1005532,Line of Credit,36026.75,381.2,2023-03-09
1005532,TFSA,32833.97,232.12,2023-03-09
1005532,Investment Account,48093.27,369.1,2023-03-09
1005533,Chequing,4640.35,12.49,2011-10-17
1005533,Savings,22786.46,38.34,2011-10-17
1005533,TFSA,32801.02,108.65,2011-10-17
1005534,Chequing,3962.13,8.87,2011-08-23
1005534,Savings,21060.15,53.7,2011-08-23
1005534,Credit Card,1495.91,30.48,2011-08-23
1005534,RRSP,83121.43,638.71,2011-08-23
1005535,Chequing,9009.14,6.61,2013-04-24
1005535,Savings,24525.03,41.44,2013-04-24
1005535,Credit Card,3465.08,62.66,2013-04-24
1005535,Mortgage,343543.93,954.63,2013-04-24
1005535,Personal Loan,28219.08,212.34,2013-04-24
1005535,TFSA,34958.35,184.53,2013-04-24
1005535,RRSP,3207.86,19.36,2013-04-24
1005535,Investment Account,19836.51,142.95,2013-04-24
1005536,Chequing,306.14,7.65,2024-02-12
1005536,Savings,12441.03,36.25,2024-02-12
1005536,Personal Loan,7155.36,50.56,2024-02-12
1005536,Line of Credit,60537.96,396.11,2024-02-12
1005536,RRSP,80326.1,366.68,2024-02-12
1005536,GIC,10764.19,46.74,2024-02-12
1005536,Investment Account,55287.5,170.16,2024-02-12
1005537,Chequing,3766.46,11.82,2012-01-31
1005537,Savings,11999.13,13.72,2012-01-31
1005537,Credit Card,674.0,15.53,2012-01-31
1005537,Mortgage,647869.75,1489.02,2012-01-31
1005537,Personal Loan,40235.67,297.39,2012-01-31
1005537,TFSA,26515.24,179.01,2012-01-31
1005537,RRSP,58629.91,245.11,2012-01-31
1005538,Chequing,7994.99,15.07,2022-08-20
1005538,Savings,18558.79,54.65,2022-08-20
1005538,Mortgage,447214.38,881.46,2022-08-20
1005538,Line of Credit,40383.18,499.58,2022-08-20
1005538,RRSP,88777.39,339.04,2022-08-20
1005538,GIC,32863.0,246.35,2022-08-20
1005539,Chequing,5454.11,5.56,2016-03-07
1005539,Savings,26042.59,49.74,2016-03-07
1005539,RRSP,35139.45,197.89,2016-03-07
1005539,GIC,17297.31,78.03,2016-03-07
1005540,Chequing,2840.59,10.24,2017-03-28
1005540,Savings,25523.64,49.51,2017-03-28
1005540,Credit Card,7789.11,164.15,2017-03-28
1005540,Mortgage,600700.88,1692.86,2017-03-28
1005540,TFSA,39271.51,121.11,2017-03-28
1005540,GIC,30276.8,150.55,2017-03-28
1005541,Chequing,7464.17,3.93,2013-12-25
1005541,Savings,17412.08,46.31,2013-12-25
1005541,Credit Card,2524.96,41.2,2013-12-25
1005541,Mortgage,522159.4,942.21,2013-12-25
1005541,RRSP,0.0,0.0,2013-12-25
1005541,Investment Account,29550.04,232.52,2013-12-25
1005542,Chequing,2174.05,7.72,2018-12-02
1005542,Savings,19751.54,37.19,2018-12-02
1005542,Credit Card,6592.92,147.03,2018-12-02
1005542,TFSA,49207.78,209.78,2018-12-02
1005542,GIC,17772.58,78.0,2018-12-02
1005543,Chequing,2964.25,13.67,2014-06-25
1005543,Savings,13233.94,21.6,2014-06-25
1005543,RRSP,94132.4,345.31,2014-06-25
1005544,Chequing,4573.94,15.09,2014-07-06
1005544,Savings,17108.42,29.65,2014-07-06
1005544,Credit Card,10558.48,212.38,2014-07-06
1005544,Mortgage,470558.31,1103.92,2014-07-06
1005545,Savings,2953.62,4.64,2013-06-21
1005545,Credit Card,5076.96,88.18,2013-06-21
1005545,Mortgage,567111.43,1684.25,2013-06-21
1005545,Personal Loan,0.0,0.0,2013-06-21
1005545,TFSA,35760.68,180.73,2013-06-21
1005545,RRSP,81094.21,624.59,2013-06-21
1005546,Chequing,4210.7,5.54,2010-04-25
1005546,Savings,32134.51,73.09,2010-04-25
1005546,Credit Card,3266.57,70.9,2010-04-25
1005546,RRSP,96957.5,668.11,2010-04-25
1005547,Chequing,4856.54,4.42,2014-10-16
1005547,Savings,23655.31,54.91,2014-10-16
1005547,Credit Card,2379.33,55.06,2014-10-16
1005547,Personal Loan,22620.79,143.98,2014-10-16
1005547,Line of Credit,20044.76,232.2,2014-10-16
1005547,RRSP,127215.45,555.37,2014-10-16
1005548,Chequing,2702.22,8.52,2011-01-27
1005548,Savings,24279.37,56.69,2011-01-27
1005548,Credit Card,8229.97,165.3,2011-01-27
1005548,Mortgage,587115.41,1654.38,2011-01-27
1005548,Personal Loan,19664.5,234.87,2011-01-27
1005548,RRSP,14086.63,111.52,2011-01-27
1005549,Chequing,1988.44,12.86,2020-06-19
1005549,Credit Card,7406.41,115.27,2020-06-19
1005549,Personal Loan,37672.95,220.29,2020-06-19
1005549,TFSA,26613.83,183.13,2020-06-19
1005549,RRSP,66382.17,406.19,2020-06-19
1005550,Chequing,6732.36,11.13,2015-01-08
1005550,Savings,12101.14,27.51,2015-01-08
1005550,Credit Card,7028.03,136.72,2015-01-08
1005550,Mortgage,474155.21,1045.64,2015-01-08
1005550,TFSA,28068.87,218.41,2015-01-08
1005550,RRSP,96106.33,537.41,2015-01-08
1005550,GIC,32037.65,96.37,2015-01-08
1005551,Chequing,7685.3,10.48,2024-01-28
1005551,Savings,20802.06,25.98,2024-01-28
1005551,Mortgage,424966.54,1009.67,2024-01-28
1005551,Line of Credit,31116.03,249.0,2024-01-28
1005551,TFSA,44341.25,195.96,2024-01-28
1005552,Chequing,7596.26,10.47,2017-09-16
1005552,Savings,5462.76,11.06,2017-09-16
1005552,Credit Card,4728.47,85.82,2017-09-16
1005552,Mortgage,543489.56,1365.41,2017-09-16
1005552,TFSA,47850.36,361.97,2017-09-16
1005552,RRSP,117054.19,517.75,2017-09-16
1005553,Chequing,4061.19,9.07,2012-04-02
1005553,Savings,21874.36,39.61,2012-04-02
1005553,Credit Card,5595.54,92.44,2012-04-02
1005553,RRSP,60928.63,245.69,2012-04-02
1005554,Chequing,6420.75,5.67,2021-11-23
1005554,Savings,26227.27,50.33,2021-11-23
1005554,Credit Card,3011.49,54.66,2021-11-23
1005554,Mortgage,740342.3,1207.48,2021-11-23
1005555,Chequing,8383.63,3.15,2020-12-26
1005555,Savings,8055.25,17.65,2020-12-26
1005555,Credit Card,7585.68,158.68,2020-12-26
1005555,Mortgage,390976.51,796.68,2020-12-26
1005555,RRSP,23004.07,142.86,2020-12-26
1005556,Chequing,8839.91,12.97,2017-12-02
1005556,Savings,9150.83,20.19,2017-12-02
1005556,Mortgage,405931.1,979.4,2017-12-02
1005556,Line of Credit,44266.63,376.59,2017-12-02
1005557,Chequing,4210.16,12.86,2018-07-05
1005557,Credit Card,3969.67,69.32,2018-07-05
1005557,TFSA,30630.4,128.49,2018-07-05
1005558,Chequing,5967.64,11.91,2016-02-17
1005558,Savings,5982.88,6.97,2016-02-17
1005558,Credit Card,3907.81,95.53,2016-02-17
1005558,Mortgage,440010.7,692.4,2016-02-17
1005558,Line of Credit,35946.86,484.91,2016-02-17
1005558,GIC,3301.78,10.06,2016-02-17
1005558,Investment Account,23520.91,133.16,2016-02-17
1005559,Chequing,4925.55,13.27,2021-12-04
1005559,Savings,29031.7,57.54,2021-12-04
1005559,Mortgage,582353.87,1558.7,2021-12-04
1005559,TFSA,34147.44,199.88,2021-12-04
1005559,RRSP,44126.79,227.85,2021-12-04
1005559,Investment Account,71876.99,387.42,2021-12-04
1005560,Chequing,8597.52,14.81,2023-03-09
1005560,Savings,16129.08,36.01,2023-03-09
1005560,Credit Card,5279.18,92.8,2023-03-09
1005560,Mortgage,596881.73,1234.71,2023-03-09
1005560,TFSA,21629.26,129.48,2023-03-09
1005560,RRSP,39576.75,291.83,2023-03-09
1005561,Chequing,8661.49,6.95,2011-01-16
1005561,RRSP,71037.43,430.14,2011-01-16
1005561,GIC,20368.17,65.25,2011-01-16
1005561,Investment Account,51370.82,367.11,2011-01-16
1005562,Chequing,6882.51,6.53,2018-08-29
1005562,Savings,4692.18,13.89,2018-08-29
1005562,Credit Card,7556.73,172.77,2018-08-29
1005562,Mortgage,334728.44,562.06,2018-08-29
1005562,Line of Credit,1903.31,14.02,2018-08-29
1005562,TFSA,25112.58,107.21,2018-08-29
1005562,RRSP,31008.45,103.3,2018-08-29
1005563,Chequing,4973.43,3.86,2014-01-12
1005563,Credit Card,5768.82,137.06,2014-01-12
1005563,Mortgage,806295.9,1414.4,2014-01-12
1005563,Personal Loan,28378.75,157.17,2014-01-12
1005564,Chequing,3831.57,11.45,2023-05-18
1005564,Savings,20645.3,57.09,2023-05-18
1005564,TFSA,22801.55,101.09,2023-05-18
1005565,Chequing,8736.94,12.77,2018-06-06
1005565,Savings,18359.44,18.49,2018-06-06
1005565,Mortgage,636503.17,1791.76,2018-06-06
1005565,Line of Credit,45003.85,595.28,2018-06-06
1005565,RRSP,80139.65,299.27,2018-06-06
1005565,Investment Account,41152.65,261.73,2018-06-06
1005566,Chequing,9473.78,4.56,2010-01-16
1005566,Savings,14526.53,31.98,2010-01-16
1005566,Credit Card,7592.58,138.57,2010-01-16
1005566,TFSA,41384.58,226.11,2010-01-16
1005567,Chequing,4482.72,8.79,2023-08-20
1005567,Savings,16671.7,20.47,2023-08-20
1005567,Line of Credit,55845.11,707.62,2023-08-20
1005567,RRSP,6147.24,42.42,2023-08-20
1005568,Chequing,5985.02,9.17,2023-03-27
1005568,Savings,26574.97,73.63,2023-03-27
1005568,Credit Card,6151.22,114.72,2023-03-27
1005568,Line of Credit,12811.39,146.72,2023-03-27
1005568,RRSP,91243.79,444.08,2023-03-27
1005568,GIC,35757.1,207.65,2023-03-27
1005569,Chequing,2872.58,9.03,2010-08-16
1005569,Savings,16954.62,48.27,2010-08-16
1005569,Credit Card,4056.69,76.39,2010-08-16
1005569,Mortgage,403034.83,659.15,2010-08-16
1005569,TFSA,20627.34,110.46,2010-08-16
1005569,GIC,20333.4,162.31,2010-08-16
1005570,Chequing,5004.73,8.3,2019-03-03
1005570,Savings,22273.9,61.37,2019-03-03
1005570,Credit Card,3198.62,53.5,2019-03-03
1005570,Mortgage,558760.87,1137.79,2019-03-03
1005570,Line of Credit,61888.92,711.59,2019-03-03
1005570,TFSA,45879.22,170.8,2019-03-03
1005570,GIC,24622.22,175.62,2019-03-03
1005571,Chequing,6121.09,6.65,2015-11-22
1005571,Mortgage,603328.9,1007.09,2015-11-22
1005572,Chequing,2053.47,13.13,2019-08-25
1005572,Savings,26507.13,48.91,2019-08-25
1005572,Credit Card,10233.64,237.62,2019-08-25
1005572,Mortgage,653116.31,1903.86,2019-08-25
1005572,Personal Loan,26257.77,203.68,2019-08-25
1005572,Line of Credit,8813.84,47.32,2019-08-25
1005572,RRSP,75945.25,474.59,2019-08-25
1005573,Chequing,3977.3,4.14,2015-04-24
1005573,Savings,17233.64,24.93,2015-04-24
1005573,Mortgage,523820.0,1490.79,2015-04-24
1005573,Line of Credit,15426.8,189.91,2015-04-24
1005573,RRSP,78945.34,332.84,2015-04-24
1005574,Chequing,931.79,14.67,2021-08-17
1005574,Savings,29187.41,66.18,2021-08-17
1005574,Credit Card,2797.61,51.94,2021-08-17
1005574,Mortgage,610374.51,1737.48,2021-08-17
1005574,TFSA,50822.87,368.83,2021-08-17
1005574,RRSP,66446.07,471.35,2021-08-17
1005574,Investment Account,0.0,0.0,2021-08-17
1005575,Chequing,4989.68,12.2,2024-07-10
1005575,Savings,19174.32,53.72,2024-07-10
1005575,Credit Card,3920.88,92.26,2024-07-10
1005575,Mortgage,512119.64,1161.82,2024-07-10
1005576,Chequing,6376.35,14.41,2022-10-25
1005576,Credit Card,570.41,11.99,2022-10-25
1005576,Mortgage,606350.61,979.81,2022-10-25
1005576,Personal Loan,29882.37,156.39,2022-10-25
1005576,TFSA,35550.33,118.79,2022-10-25
1005577,Chequing,5422.36,15.73,2022-05-07
1005577,Savings,3488.19,6.17,2022-05-07
1005577,Credit Card,2811.54,46.28,2022-05-07
1005577,Line of Credit,27045.29,227.72,2022-05-07
1005578,Chequing,3963.38,11.83,2020-01-07
1005578,Savings,22930.55,37.15,2020-01-07
1005578,Credit Card,4976.66,98.47,2020-01-07
1005578,Line of Credit,11826.15,159.09,2020-01-07
1005578,TFSA,39193.19,143.67,2020-01-07
1005578,RRSP,62500.8,446.17,2020-01-07
1005578,GIC,23185.89,111.94,2020-01-07
1005578,Investment Account,49841.39,233.01,2020-01-07
1005579,Chequing,7001.01,11.16,2022-04-07
1005579,Savings,28148.96,78.22,2022-04-07
1005579,Mortgage,385650.4,677.92,2022-04-07
1005579,Personal Loan,36679.58,226.25,2022-04-07
1005579,TFSA,34010.79,263.03,2022-04-07
1005580,Chequing,5958.82,8.24,2024-04-10
1005580,Savings,27654.71,75.42,2024-04-10
1005580,Mortgage,477727.24,1217.1,2024-04-10
1005581,Chequing,3727.67,15.84,2016-12-05
1005581,Savings,31590.21,79.84,2016-12-05
1005581,Credit Card,6790.74,143.18,2016-12-05
1005581,Mortgage,620249.72,1442.3,2016-12-05
1005581,Line of Credit,6181.21,81.58,2016-12-05
1005582,Chequing,4494.93,15.26,2017-07-09
1005582,Savings,15409.27,34.15,2017-07-09
1005582,Credit Card,4337.38,68.64,2017-07-09
1005582,Mortgage,518329.57,943.24,2017-07-09
1005582,Personal Loan,22688.12,293.13,2017-07-09
1005582,TFSA,33266.85,196.87,2017-07-09
1005582,RRSP,67244.43,321.03,2017-07-09
1005582,GIC,19868.63,105.41,2017-07-09
1005583,Chequing,7941.68,13.78,2015-12-06
1005583,Savings,14698.51,16.61,2015-12-06
1005583,Credit Card,2384.76,50.54,2015-12-06
1005583,Mortgage,514386.2,1525.53,2015-12-06
1005583,TFSA,31761.08,190.21,2015-12-06
1005583,GIC,9179.88,32.25,2015-12-06
1005584,Savings,22277.03,31.48,2018-07-27
1005584,Mortgage,260079.48,459.39,2018-07-27
1005584,Personal Loan,16080.95,238.57,2018-07-27
1005584,TFSA,37666.45,269.39,2018-07-27
1005585,Chequing,7051.32,12.99,2015-09-02
1005585,Credit Card,3843.75,91.5,2015-09-02
1005585,Personal Loan,14088.3,144.73,2015-09-02
1005585,TFSA,21375.96,132.93,2015-09-02
1005585,RRSP,55014.32,303.61,2015-09-02
1005585,GIC,16600.8,128.29,2015-09-02
1005586,Chequing,4636.16,10.72,2012-01-24
1005586,Mortgage,720633.16,1874.05,2012-01-24
1005586,Personal Loan,19881.93,188.36,2012-01-24
1005586,Line of Credit,64234.41,621.67,2012-01-24
1005586,RRSP,44733.18,283.17,2012-01-24
1005587,Chequing,4527.07,12.16,2022-11-09
1005587,Savings,5106.5,7.67,2022-11-09
1005587,Credit Card,5362.65,104.96,2022-11-09
1005587,TFSA,31682.38,187.55,2022-11-09
1005587,RRSP,15923.1,82.6,2022-11-09
1005587,Investment Account,34219.51,165.72,2022-11-09
1005588,Mortgage,357343.48,707.7,2022-06-27
1005588,Line of Credit,45748.41,268.41,2022-06-27
1005588,TFSA,28926.28,101.53,2022-06-27
1005588,RRSP,63538.93,232.39,2022-06-27
1005589,Credit Card,3130.35,64.01,2016-06-02
1005589,Personal Loan,28701.03,260.24,2016-06-02
1005589,TFSA,42024.04,311.32,2016-06-02
1005589,RRSP,83268.45,367.73,2016-06-02
1005590,Chequing,6945.15,14.0,2019-01-18
1005590,Savings,19728.06,29.06,2019-01-18
1005590,Credit Card,4584.04,83.46,2019-01-18
1005590,Mortgage,568371.28,1543.37,2019-01-18
1005590,TFSA,18695.55,83.85,2019-01-18
1005590,RRSP,86899.12,555.16,2019-01-18
1005591,Chequing,4410.95,12.73,2023-01-10
1005591,Savings,12752.51,29.37,2023-01-10
1005591,TFSA,29620.53,141.4,2023-01-10
1005591,RRSP,55268.86,349.23,2023-01-10
1005592,Chequing,6771.67,10.38,2016-11-13
1005592,Savings,19809.98,27.44,2016-11-13
1005592,Credit Card,5671.56,133.78,2016-11-13
1005592,Line of Credit,48560.24,568.63,2016-11-13
1005592,RRSP,22412.22,146.32,2016-11-13
1005593,Chequing,4597.51,9.1,2022-03-20
1005593,Savings,21533.61,39.2,2022-03-20
1005593,Mortgage,590938.36,1056.02,2022-03-20
1005593,TFSA,26538.27,201.07,2022-03-20
1005594,Chequing,2243.98,12.87,2010-10-28
1005594,Savings,21837.72,31.14,2010-10-28
1005594,Credit Card,5475.05,108.84,2010-10-28
1005594,Personal Loan,27478.18,246.32,2010-10-28
1005594,RRSP,8149.69,59.51,2010-10-28
1005594,GIC,15938.8,114.23,2010-10-28
1005595,Chequing,3417.63,14.3,2018-05-26
1005595,Savings,11335.5,12.53,2018-05-26
1005595,Credit Card,3861.15,94.48,2018-05-26
1005595,Mortgage,587474.46,1112.82,2018-05-26
1005595,Line of Credit,34958.86,351.25,2018-05-26
1005595,TFSA,33345.97,216.72,2018-05-26
1005595,Investment Account,55610.24,422.49,2018-05-26
1005596,Chequing,6249.72,5.26,2015-02-25
1005596,Savings,28054.78,48.65,2015-02-25
1005596,Credit Card,5544.51,92.57,2015-02-25
1005596,Mortgage,495621.19,837.16,2015-02-25
1005596,Line of Credit,13380.19,193.17,2015-02-25
1005596,TFSA,47533.31,304.28,2015-02-25
1005596,RRSP,51170.4,193.08,2015-02-25
1005596,Investment Account,59996.82,427.69,2015-02-25
1005597,Savings,34809.93,63.85,2015-08-19
1005597,Credit Card,3897.7,95.77,2015-08-19
1005597,Mortgage,533560.05,1514.88,2015-08-19
1005597,TFSA,48142.89,379.83,2015-08-19
1005597,RRSP,71967.82,474.13,2015-08-19
1005598,Chequing,5675.49,3.53,2020-10-29
1005598,Savings,30707.29,89.69,2020-10-29
1005598,Credit Card,3234.05,65.45,2020-10-29
1005598,Mortgage,440428.76,1011.41,2020-10-29
1005598,Line of Credit,16563.27,207.21,2020-10-29
1005598,RRSP,80264.44,512.08,2020-10-29
1005598,GIC,25115.59,169.66,2020-10-29
1005599,Chequing,6560.68,9.43,2011-11-12
1005599,Savings,18451.1,53.45,2011-11-12
1005599,Credit Card,8107.04,187.46,2011-11-12
1005599,TFSA,41970.84,213.61,2011-11-12
1005599,RRSP,55482.87,420.55,2011-11-12
1005600,Chequing,10738.87,13.44,2010-01-16
1005600,Savings,18846.81,50.16,2010-01-16
1005600,Credit Card,5616.88,137.67,2010-01-16
1005600,Mortgage,467993.98,1289.69,2010-01-16
1005600,Line of Credit,36317.88,339.77,2010-01-16
1005600,TFSA,60249.85,405.84,2010-01-16
1005601,Chequing,5619.13,10.61,2018-06-24
1005601,Savings,29022.23,31.77,2018-06-24
1005601,Credit Card,3241.79,51.52,2018-06-24
1005601,Personal Loan,17481.35,236.09,2018-06-24
1005601,TFSA,18821.71,60.54,2018-06-24
1005601,RRSP,71374.42,493.27,2018-06-24
1005602,Chequing,2620.17,9.69,2011-04-10
1005602,Personal Loan,18842.81,182.21,2011-04-10
1005602,RRSP,28438.86,209.27,2011-04-10
1005603,Chequing,1539.83,7.61,2024-08-08
1005603,Savings,20635.36,50.91,2024-08-08
1005603,Credit Card,8296.01,204.56,2024-08-08
1005603,Mortgage,600244.29,1301.38,2024-08-08
1005603,Personal Loan,9689.73,138.3,2024-08-08
1005603,TFSA,50532.53,268.04,2024-08-08
1005603,RRSP,58782.4,325.95,2024-08-08
1005603,GIC,9280.49,48.19,2024-08-08
1005604,Savings,15406.81,25.54,2024-08-05
1005604,Mortgage,292671.98,480.0,2024-08-05
1005604,TFSA,49891.73,380.56,2024-08-05
1005604,RRSP,62583.33,492.37,2024-08-05
1005604,Investment Account,39416.4,177.84,2024-08-05
1005605,Chequing,6208.94,11.77,2017-11-17
1005605,Savings,26599.13,39.06,2017-11-17
1005605,Credit Card,6833.49,151.93,2017-11-17
1005605,Mortgage,397685.57,928.38,2017-11-17
1005605,TFSA,768.27,4.99,2017-11-17
1005605,RRSP,12223.6,60.4,2017-11-17
1005606,Chequing,6479.47,15.99,2015-12-03
1005606,Savings,30127.02,68.53,2015-12-03
1005606,Credit Card,5421.28,92.22,2015-12-03
1005606,Mortgage,367571.59,648.7,2015-12-03
1005606,GIC,10813.81,81.14,2015-12-03
1005606,Investment Account,37198.63,258.12,2015-12-03
1005607,Chequing,1687.46,14.48,2021-07-26
1005607,Savings,38641.82,86.74,2021-07-26
1005607,Credit Card,4511.23,97.5,2021-07-26
1005607,TFSA,18808.85,115.03,2021-07-26
1005607,Investment Account,48681.2,345.2,2021-07-26
1005608,Credit Card,2604.41,43.7,2011-10-17
1005608,TFSA,37182.99,119.73,2011-10-17
1005608,RRSP,71265.44,541.73,2011-10-17
1005608,GIC,23053.07,118.34,2011-10-17
1005609,Chequing,3938.61,11.66,2013-04-09
1005609,Savings,25497.49,37.51,2013-04-09
1005609,Credit Card,6381.19,117.07,2013-04-09
1005609,Mortgage,511245.75,1236.98,2013-04-09
1005609,Personal Loan,26297.65,342.98,2013-04-09
1005609,Line of Credit,35529.48,442.16,2013-04-09
1005609,GIC,22590.5,131.27,2013-04-09
1005609,Investment Account,33803.93,224.89,2013-04-09
1005610,Chequing,5544.64,12.55,2015-01-12
1005610,Savings,11901.09,33.85,2015-01-12
1005610,Credit Card,1880.11,28.81,2015-01-12
1005610,Mortgage,674307.97,1398.83,2015-01-12
1005610,TFSA,66847.33,317.82,2015-01-12
1005610,RRSP,88428.68,412.51,2015-01-12
1005611,Chequing,7010.99,9.14,2012-11-14
1005611,Savings,25527.33,67.15,2012-11-14
1005611,Credit Card,2807.65,67.76,2012-11-14
1005611,Mortgage,425049.94,1207.31,2012-11-14
1005611,TFSA,20019.03,95.95,2012-11-14
1005611,RRSP,110946.47,741.99,2012-11-14
1005612,Chequing,5389.41,6.24,2023-03-09
